 trial_no )----------variables-----------sum of variables--------objective value------------------
 243 )  0.202719 + 0.268553 + 0.052857 + 0.475870 +  = 1.000000, objective value => 0.360976 
 244 )  0.209620 + 0.218465 + 0.390833 + 0.181083 +  = 1.000000, objective value => 0.360976 
 245 )  0.111412 + 0.421350 + 0.043538 + 0.423701 +  = 1.000000, objective value => 0.360976 
 246 )  0.430032 + 0.385441 + 0.127645 + 0.056883 +  = 1.000000, objective value => 0.360976 
 247 )  0.325967 + 0.115379 + 0.184969 + 0.373685 +  = 1.000000, objective value => 0.360976 
 248 )  0.078245 + 0.467619 + 0.277623 + 0.176513 +  = 1.000000, objective value => 0.325000 
 249 )  0.376263 + 0.306299 + 0.021311 + 0.296127 +  = 1.000000, objective value => 0.360976 
 250 )  0.168443 + 0.542063 + 0.069484 + 0.220011 +  = 1.000000, objective value => 0.325000 
 251 )  0.309547 + 0.117530 + 0.247942 + 0.324980 +  = 1.000000, objective value => 0.360976 
 252 )  0.173151 + 0.313993 + 0.335869 + 0.176987 +  = 1.000000, objective value => 0.360976 
 253 )  0.223696 + 0.318396 + 0.198984 + 0.258924 +  = 1.000000, objective value => 0.360976 
 254 )  0.059799 + 0.238418 + 0.219484 + 0.482299 +  = 1.000000, objective value => 0.360976 
 255 )  0.001315 + 0.491899 + 0.053429 + 0.453357 +  = 1.000000, objective value => 0.325000 
 256 )  0.298221 + 0.304102 + 0.246326 + 0.151351 +  = 1.000000, objective value => 0.360976 
 257 )  0.606273 + 0.016613 + 0.006462 + 0.370651 +  = 1.000000, objective value => 0.360976 
 258 )  0.476759 + 0.252979 + 0.059256 + 0.211005 +  = 1.000000, objective value => 0.360976 
 259 )  0.212175 + 0.477839 + 0.281752 + 0.028234 +  = 1.000000, objective value => 0.325000 
 260 )  0.310690 + 0.250913 + 0.244528 + 0.193869 +  = 1.000000, objective value => 0.360976 
 261 )  0.273742 + 0.205266 + 0.202487 + 0.318505 +  = 1.000000, objective value => 0.360976 
 262 )  0.235550 + 0.041426 + 0.491824 + 0.231200 +  = 1.000000, objective value => 0.360976 
 263 )  0.151021 + 0.087293 + 0.310286 + 0.451401 +  = 1.000000, objective value => 0.360976 
 264 )  0.289155 + 0.418012 + 0.208945 + 0.083888 +  = 1.000000, objective value => 0.360976 
 265 )  0.295976 + 0.195624 + 0.255790 + 0.252610 +  = 1.000000, objective value => 0.360976 
 266 )  0.045058 + 0.312327 + 0.332407 + 0.310208 +  = 1.000000, objective value => 0.360976 
 267 )  0.274330 + 0.314102 + 0.023920 + 0.387647 +  = 1.000000, objective value => 0.360976 
 268 )  0.144573 + 0.240002 + 0.194724 + 0.420700 +  = 1.000000, objective value => 0.360976 
 269 )  0.130280 + 0.046086 + 0.447579 + 0.376056 +  = 1.000000, objective value => 0.360976 
 270 )  0.450923 + 0.109904 + 0.405229 + 0.033944 +  = 1.000000, objective value => 0.360976 
 271 )  0.349401 + 0.240994 + 0.095849 + 0.313756 +  = 1.000000, objective value => 0.360976 
